year,age,school,group,topic,count
2018,010,9,2,137000,..C
2018,010,9,9,137000,0
2018,010,77,1,137000,12
2018,010,77,2,137000,12
2018,010,77,9,137000,24
2018,010,9999,1,137000,12
2018,010,9999,2,137000,12
2018,010,9999,9,137000,24
2018,010,1,1,137100,..C
2018,010,1,2,137100,..C
2018,010,1,9,137100,9
2018,010,2,1,137100,..C
2018,010,2,2,137100,..C
2018,010,2,9,137100,3
2018,010,3,1,137100,9
2018,010,3,2,137100,9
2018,010,3,9,137100,21
2018,010,4,1,137100,9
2018,010,4,2,137100,..C
2018,010,4,9,137100,12
2018,010,5,1,137100,..C
2018,010,5,2,137100,..C
2018,010,5,9,137100,3
2018,010,6,1,137100,..C
2018,010,6,2,137100,..C
2018,010,6,9,137100,0
2018,010,9,1,137100,..C
2018,010,9,2,137100,..C
2018,010,9,9,137100,0
2018,010,77,1,137100,18
2018,010,77,2,137100,15
2018,010,77,9,137100,36
2018,010,9999,1,137100,18
2018,010,9999,2,137100,15
2018,010,9999,9,137100,36
2018,010,1,1,137200,9
2018,010,1,2,137200,6
2018,010,1,9,137200,12
2018,010,2,1,137200,3
2018,010,2,2,137200,0
2018,010,2,9,137200,6
2018,010,3,1,137200,6
2018,010,3,2,137200,3
2018,010,3,9,137200,9
2018,010,4,1,137200,15
2018,010,4,2,137200,9
2018,010,4,9,137200,24
2018,010,5,1,137200,0
2018,010,5,2,137200,3
2018,010,5,9,137200,3
2018,010,6,1,137200,0
2018,010,6,2,137200,0
2018,010,6,9,137200,0
2018,010,9,1,137200,0
2018,010,9,2,137200,0
2018,010,9,9,137200,0
2018,010,77,1,137200,27
2018,010,77,2,137200,18
2018,010,77,9,137200,45
2018,010,9999,1,137200,27
2018,010,9999,2,137200,18
2018,010,9999,9,137200,45
2018,010,1,1,137300,6
2018,010,1,2,137300,9
2018,010,1,9,137300,18
2018,010,2,1,137300,..C
2018,010,2,2,137300,..C
2018,010,2,9,137300,6
2018,010,3,1,137300,..C
2018,010,3,2,137300,..C
2018,010,3,9,137300,3
2018,010,4,1,137300,..C
2018,010,4,2,137300,..C
2018,010,4,9,137300,6
2018,010,5,1,137300,..C
2018,010,5,2,137300,..C
2018,010,5,9,137300,0
2018,010,6,1,137300,..C
2018,010,6,2,137300,..C
2018,010,6,9,137300,0
2018,010,9,1,137300,..C
2018,010,9,2,137300,..C
2018,010,9,9,137300,0
2018,010,77,1,137300,9
2018,010,77,2,137300,15
2018,010,77,9,137300,24
2018,010,9999,1,137300,9
2018,010,9999,2,137300,15
2018,010,9999,9,137300,24
2018,010,1,1,137400,18
2018,010,1,2,137400,9
2018,010,1,9,137400,30
2018,010,2,1,137400,3
2018,010,2,2,137400,0
2018,010,2,9,137400,3
2018,010,3,1,137400,0
2018,010,3,2,137400,0
2018,010,3,9,137400,3
2018,010,4,1,137400,3
2018,010,4,2,137400,6
2018,010,4,9,137400,6
2018,010,5,1,137400,0
2018,010,5,2,137400,3
2018,010,5,9,137400,3
2018,010,6,1,137400,0
2018,010,6,2,137400,0
2018,010,6,9,137400,0
2018,010,9,1,137400,0
2018,010,9,2,137400,0
2018,010,9,9,137400,0
2018,010,77,1,137400,21
2018,010,77,2,137400,12
2018,010,77,9,137400,36
2018,010,9999,1,137400,21
2018,010,9999,2,137400,12
2018,010,9999,9,137400,36
2018,010,1,1,137500,21
2018,010,1,2,137500,27
2018,010,1,9,137500,45
2018,010,2,1,137500,..C
2018,010,2,2,137500,..C
2018,010,2,9,137500,3
2018,010,3,1,137500,..C
2018,010,3,2,137500,..C
2018,010,3,9,137500,0
2018,010,4,1,137500,..C
2018,010,4,2,137500,..C
2018,010,4,9,137500,3
2018,010,5,1,137500,..C
2018,010,5,2,137500,..C
2018,010,5,9,137500,0
2018,010,6,1,137500,..C
2018,010,6,2,137500,..C
2018,010,6,9,137500,0
2018,010,9,1,137500,..C
2018,010,9,2,137500,..C
2018,010,9,9,137500,0
2018,010,77,1,137500,21
2018,010,77,2,137500,27
2018,010,77,9,137500,48
2018,010,9999,1,137500,21
2018,010,9999,2,137500,27
2018,010,9999,9,137500,48
2018,010,1,1,137600,..C
2018,010,1,2,137600,..C
2018,010,1,9,137600,6
2018,010,2,1,137600,..C
2018,010,2,2,137600,..C
2018,010,2,9,137600,3
2018,010,3,1,137600,..C
2018,010,3,2,137600,..C
2018,010,3,9,137600,0
2018,010,4,1,137600,..C
2018,010,4,2,137600,..C
2018,010,4,9,137600,3
2018,010,5,1,137600,..C
2018,010,5,2,137600,..C
2018,010,5,9,137600,0
2018,010,6,1,137600,..C
2018,010,6,2,137600,..C
2018,010,6,9,137600,0
2018,010,9,1,137600,..C
2018,010,9,2,137600,..C
2018,010,9,9,137600,0
2018,010,77,1,137600,..C
2018,010,77,2,137600,6
2018,010,77,9,137600,9
2018,010,9999,1,137600,6
2018,010,9999,2,137600,6
2018,010,9999,9,137600,9
2018,010,1,1,137700,..C
2018,010,1,2,137700,..C
2018,010,1,9,137700,..C
2018,010,2,1,137700,..C
2018,010,2,2,137700,..C
2018,010,2,9,137700,..C
2018,010,3,1,137700,..C
2018,010,3,2,137700,..C
2018,010,3,9,137700,..C
2018,010,4,1,137700,..C
2018,010,4,2,137700,..C
2018,010,4,9,137700,..C
2018,010,5,1,137700,..C
2018,010,5,2,137700,..C
2018,010,5,9,137700,..C
2018,010,6,1,137700,..C
2018,010,6,2,137700,..C
2018,010,6,9,137700,..C
2018,010,9,1,137700,..C
2018,010,9,2,137700,..C
2018,010,9,9,137700,..C
2018,010,77,1,137700,..C
2018,010,77,2,137700,..C
2018,010,77,9,137700,..C
2018,010,9999,1,137700,3
2018,010,9999,2,137700,0
2018,010,9999,9,137700,6
2018,010,1,1,137800,15
2018,010,1,2,137800,6
2018,010,1,9,137800,24
2018,010,2,1,137800,3
2018,010,2,2,137800,3
2018,010,2,9,137800,3
2018,010,3,1,137800,0
2018,010,3,2,137800,0
2018,010,3,9,137800,0
2018,010,4,1,137800,6
2018,010,4,2,137800,6
2018,010,4,9,137800,15
2018,010,5,1,137800,0
2018,010,5,2,137800,0
2018,010,5,9,137800,0
2018,010,6,1,137800,0
2018,010,6,2,137800,3
2018,010,6,9,137800,3
2018,010,9,1,137800,0
2018,010,9,2,137800,0
2018,010,9,9,137800,0
2018,010,77,1,137800,24
2018,010,77,2,137800,12
2018,010,77,9,137800,36
2018,010,9999,1,137800,24
2018,010,9999,2,137800,12
2018,010,9999,9,137800,36
2018,010,1,1,137900,3
2018,010,1,2,137900,3
2018,010,1,9,137900,6
2018,010,2,1,137900,0
2018,010,2,2,137900,6
2018,010,2,9,137900,6
2018,010,3,1,137900,9
2018,010,3,2,137900,9
2018,010,3,9,137900,18
2018,010,4,1,137900,9
2018,010,4,2,137900,0
2018,010,4,9,137900,12
2018,010,5,1,137900,3
2018,010,5,2,137900,3
2018,010,5,9,137900,6
2018,010,6,1,137900,0
2018,010,6,2,137900,0
2018,010,6,9,137900,0
2018,010,9,1,137900,0
2018,010,9,2,137900,0
2018,010,9,9,137900,0
2018,010,77,1,137900,24
2018,010,77,2,137900,15
2018,010,77,9,137900,39
2018,010,9999,1,137900,24
2018,010,9999,2,137900,15
2018,010,9999,9,137900,39
2018,010,1,1,138000,15
2018,010,1,2,138000,24
2018,010,1,9,138000,39
2018,010,2,1,138000,..C
2018,010,2,2,138000,..C
2018,010,2,9,138000,6
2018,010,3,1,138000,..C
2018,010,3,2,138000,..C
2018,010,3,9,138000,3
2018,010,4,1,138000,..C
2018,010,4,2,138000,..C
2018,010,4,9,138000,9
2018,010,5,1,138000,..C
2018,010,5,2,138000,..C
2018,010,5,9,138000,0
2018,010,6,1,138000,..C
2018,010,6,2,138000,..C
2018,010,6,9,138000,0
2018,010,9,1,138000,..C
2018,010,9,2,138000,..C
2018,010,9,9,138000,0
2018,010,77,1,138000,21
2018,010,77,2,138000,30
2018,010,77,9,138000,48
2018,010,9999,1,138000,21
2018,010,9999,2,138000,30
2018,010,9999,9,138000,48
2018,010,1,1,138100,18
2018,010,1,2,138100,21
2018,010,1,9,138100,36
2018,010,2,1,138100,..C
2018,010,2,2,138100,..C
2018,010,2,9,138100,6
2018,010,3,1,138100,..C
2018,010,3,2,138100,..C
2018,010,3,9,138100,3
2018,010,4,1,138100,..C
2018,010,4,2,138100,..C
2018,010,4,9,138100,9
2018,010,5,1,138100,..C
2018,010,5,2,138100,..C
2018,010,5,9,138100,3
2018,010,6,1,138100,..C
2018,010,6,2,138100,..C
2018,010,6,9,138100,0
2018,010,9,1,138100,..C
2018,010,9,2,138100,..C
2018,010,9,9,138100,0
2018,010,77,1,138100,24
2018,010,77,2,138100,27
2018,010,77,9,138100,48
2018,010,9999,1,138100,24
2018,010,9999,2,138100,27
2018,010,9999,9,138100,48
2018,010,1,1,138200,9
2018,010,1,2,138200,12
2018,010,1,9,138200,27
2018,010,2,1,138200,0
2018,010,2,2,138200,3
2018,010,2,9,138200,3
2018,010,3,1,138200,0
2018,010,3,2,138200,3
2018,010,3,9,138200,3
2018,010,4,1,138200,3
2018,010,4,2,138200,6
2018,010,4,9,138200,9
2018,010,5,1,138200,0
2018,010,5,2,138200,3
2018,010,5,9,138200,3
2018,010,6,1,138200,0
2018,010,6,2,138200,3
2018,010,6,9,138200,3
2018,010,9,1,138200,0
2018,010,9,2,138200,0
2018,010,9,9,138200,0
2018,010,77,1,138200,18
2018,010,77,2,138200,21
2018,010,77,9,138200,39
2018,010,9999,1,138200,18
2018,010,9999,2,138200,21
2018,010,9999,9,138200,39
2018,010,1,1,138300,9
2018,010,1,2,138300,6
2018,010,1,9,138300,15
2018,010,2,1,138300,6
2018,010,2,2,138300,3
2018,010,2,9,138300,6
2018,010,3,1,138300,9
2018,010,3,2,138300,6
2018,010,3,9,138300,12
2018,010,4,1,138300,9
2018,010,4,2,138300,15
2018,010,4,9,138300,24
2018,010,5,1,138300,0
2018,010,5,2,138300,0
2018,010,5,9,138300,3
2018,010,6,1,138300,0
2018,010,6,2,138300,0
2018,010,6,9,138300,0
2018,010,9,1,138300,0
2018,010,9,2,138300,0
2018,010,9,9,138300,0
2018,010,77,1,138300,21
2018,010,77,2,138300,27
2018,010,77,9,138300,48
2018,010,9999,1,138300,21
2018,010,9999,2,138300,27
2018,010,9999,9,138300,48
2018,010,1,1,138400,15
2018,010,1,2,138400,12
2018,010,1,9,138400,30
2018,010,2,1,138400,..C
2018,010,2,2,138400,..C
2018,010,2,9,138400,0
2018,010,3,1,138400,..C
2018,010,3,2,138400,..C
2018,010,3,9,138400,6
2018,010,4,1,138400,..C
2018,010,4,2,138400,9
2018,010,4,9,138400,12
2018,010,5,1,138400,..C
2018,010,5,2,138400,..C
2018,010,5,9,138400,0
2018,010,6,1,138400,..C
2018,010,6,2,138400,..C
2018,010,6,9,138400,0
2018,010,9,1,138400,..C
2018,010,9,2,138400,..C
2018,010,9,9,138400,0
2018,010,77,1,138400,21
2018,010,77,2,138400,24
2018,010,77,9,138400,42
2018,010,9999,1,138400,21
2018,010,9999,2,138400,24
2018,010,9999,9,138400,42
2018,010,1,1,138500,9
2018,010,1,2,138500,6
2018,010,1,9,138500,12
2018,010,2,1,138500,0
2018,010,2,2,138500,0
2018,010,2,9,138500,0
2018,010,3,1,138500,0
2018,010,3,2,138500,3
2018,010,3,9,138500,3
2018,010,4,1,138500,15
2018,010,4,2,138500,9
2018,010,4,9,138500,24
2018,010,5,1,138500,0
2018,010,5,2,138500,0
2018,010,5,9,138500,0
2018,010,6,1,138500,0
2018,010,6,2,138500,0
2018,010,6,9,138500,0
2018,010,9,1,138500,0
2018,010,9,2,138500,0
2018,010,9,9,138500,0
2018,010,77,1,138500,21
2018,010,77,2,138500,12
2018,010,77,9,138500,30
2018,010,9999,1,138500,21
2018,010,9999,2,138500,12
2018,010,9999,9,138500,30
2018,010,1,1,138600,..C
2018,010,1,2,138600,6
2018,010,1,9,138600,6
2018,010,2,1,138600,..C
2018,010,2,2,138600,..C
2018,010,2,9,138600,3
2018,010,3,1,138600,..C
2018,010,3,2,138600,..C
2018,010,3,9,138600,3
2018,010,4,1,138600,6
2018,010,4,2,138600,..C
2018,010,4,9,138600,12
2018,010,5,1,138600,..C
2018,010,5,2,138600,..C
2018,010,5,9,138600,0
2018,010,6,1,138600,..C
2018,010,6,2,138600,..C
2018,010,6,9,138600,0
2018,010,9,1,138600,..C
2018,010,9,2,138600,..C
2018,010,9,9,138600,0
2018,010,77,1,138600,12
2018,010,77,2,138600,12
2018,010,77,9,138600,21
2018,010,9999,1,138600,12
2018,010,9999,2,138600,12
2018,010,9999,9,138600,21
2018,010,1,1,138700,3
2018,010,1,2,138700,6
2018,010,1,9,138700,12
2018,010,2,1,138700,3
2018,010,2,2,138700,0
2018,010,2,9,138700,3
2018,010,3,1,138700,3
2018,010,3,2,138700,3
2018,010,3,9,138700,3
2018,010,4,1,138700,12
2018,010,4,2,138700,9
2018,010,4,9,138700,21
2018,010,5,1,138700,0
2018,010,5,2,138700,0
2018,010,5,9,138700,0
2018,010,6,1,138700,0
2018,010,6,2,138700,0
2018,010,6,9,138700,0
2018,010,9,1,138700,0
2018,010,9,2,138700,0
2018,010,9,9,138700,0
2018,010,77,1,138700,18
2018,010,77,2,138700,15
2018,010,77,9,138700,30
2018,010,9999,1,138700,18
2018,010,9999,2,138700,15
2018,010,9999,9,138700,30
2018,010,1,1,138800,..C
2018,010,1,2,138800,..C
2018,010,1,9,138800,..C
2018,010,2,1,138800,..C
2018,010,2,2,138800,..C
2018,010,2,9,138800,..C
2018,010,3,1,138800,..C
2018,010,3,2,138800,..C
2018,010,3,9,138800,..C
2018,010,4,1,138800,..C
2018,010,4,2,138800,..C
2018,010,4,9,138800,..C
2018,010,5,1,138800,..C
2018,010,5,2,138800,..C
2018,010,5,9,138800,..C
2018,010,6,1,138800,..C
2018,010,6,2,138800,..C
2018,010,6,9,138800,..C
2018,010,9,1,138800,..C
2018,010,9,2,138800,..C
2018,010,9,9,138800,..C
2018,010,77,1,138800,..C
2018,010,77,2,138800,..C
2018,010,77,9,138800,..C
2018,010,9999,1,138800,..C
2018,010,9999,2,138800,..C
2018,010,9999,9,138800,..C
2018,010,1,1,138900,12
2018,010,1,2,138900,15
2018,010,1,9,138900,27
2018,010,2,1,138900,3
2018,010,2,2,138900,3
2018,010,2,9,138900,6
2018,010,3,1,138900,0
2018,010,3,2,138900,6
2018,010,3,9,138900,6
2018,010,4,1,138900,9
2018,010,4,2,138900,12
2018,010,4,9,138900,24
2018,010,5,1,138900,3
2018,010,5,2,138900,0
2018,010,5,9,138900,3
2018,010,6,1,138900,0
2018,010,6,2,138900,0
2018,010,6,9,138900,3
2018,010,9,1,138900,0
2018,010,9,2,138900,0
2018,010,9,9,138900,0
2018,010,77,1,138900,27
2018,010,77,2,138900,33
2018,010,77,9,138900,57
2018,010,9999,1,138900,27
2018,010,9999,2,138900,33
2018,010,9999,9,138900,57
2018,010,1,1,139000,21
2018,010,1,2,139000,9
2018,010,1,9,139000,33
2018,010,2,1,139000,..C
2018,010,2,2,139000,..C
2018,010,2,9,139000,6
2018,010,3,1,139000,..C
2018,010,3,2,139000,..C
2018,010,3,9,139000,0
2018,010,4,1,139000,9
2018,010,4,2,139000,9
2018,010,4,9,139000,15
2018,010,5,1,139000,..C
2018,010,5,2,139000,..C
2018,010,5,9,139000,0
2018,010,6,1,139000,..C
2018,010,6,2,139000,..C
2018,010,6,9,139000,0
2018,010,9,1,139000,..C
2018,010,9,2,139000,..C
2018,010,9,9,139000,0
2018,010,77,1,139000,30
2018,010,77,2,139000,18
2018,010,77,9,139000,51
2018,010,9999,1,139000,30
2018,010,9999,2,139000,18
2018,010,9999,9,139000,51
2018,010,1,1,139100,..C
2018,010,1,2,139100,..C
2018,010,1,9,139100,6
2018,010,2,1,139100,6
2018,010,2,2,139100,..C
2018,010,2,9,139100,9
2018,010,3,1,139100,12
2018,010,3,2,139100,12
2018,010,3,9,139100,24
2018,010,4,1,139100,..C
2018,010,4,2,139100,..C
2018,010,4,9,139100,6
2018,010,5,1,139100,..C
2018,010,5,2,139100,..C
2018,010,5,9,139100,3
2018,010,6,1,139100,..C
2018,010,6,2,139100,..C
2018,010,6,9,139100,0
2018,010,9,1,139100,..C
2018,010,9,2,139100,..C
2018,010,9,9,139100,0
2018,010,77,1,139100,21
2018,010,77,2,139100,15
2018,010,77,9,139100,36
2018,010,9999,1,139100,21
2018,010,9999,2,139100,15
2018,010,9999,9,139100,36
2018,010,1,1,139200,9
2018,010,1,2,139200,9
2018,010,1,9,139200,18
2018,010,2,1,139200,..C
2018,010,2,2,139200,..C
2018,010,2,9,139200,3
2018,010,3,1,139200,..C
2018,010,3,2,139200,..C
2018,010,3,9,139200,0
2018,010,4,1,139200,..C
2018,010,4,2,139200,..C
2018,010,4,9,139200,0
2018,010,5,1,139200,..C
2018,010,5,2,139200,..C
2018,010,5,9,139200,0
2018,010,6,1,139200,..C
2018,010,6,2,139200,..C
2018,010,6,9,139200,0
2018,010,9,1,139200,..C
2018,010,9,2,139200,..C
2018,010,9,9,139200,0
2018,010,77,1,139200,9
2018,010,77,2,139200,9
2018,010,77,9,139200,18
2018,010,9999,1,139200,9
2018,010,9999,2,139200,9
2018,010,9999,9,139200,18
2018,010,1,1,139300,18
2018,010,1,2,139300,9
2018,010,1,9,139300,24
2018,010,2,1,139300,..C
2018,010,2,2,139300,..C
2018,010,2,9,139300,3
2018,010,3,1,139300,..C
2018,010,3,2,139300,..C
2018,010,3,9,139300,3
2018,010,4,1,139300,12
2018,010,4,2,139300,6
2018,010,4,9,139300,18
2018,010,5,1,139300,..C
2018,010,5,2,139300,..C
2018,010,5,9,139300,0
2018,010,6,1,139300,..C
2018,010,6,2,139300,..C
2018,010,6,9,139300,3
2018,010,9,1,139300,..C
2018,010,9,2,139300,..C
2018,010,9,9,139300,0
2018,010,77,1,139300,27
2018,010,77,2,139300,15
2018,010,77,9,139300,42
2018,010,9999,1,139300,27
2018,010,9999,2,139300,15
2018,010,9999,9,139300,42
2018,010,1,1,139400,15
2018,010,1,2,139400,9
2018,010,1,9,139400,24
2018,010,2,1,139400,..C
2018,010,2,2,139400,..C
2018,010,2,9,139400,0
2018,010,3,1,139400,..C
2018,010,3,2,139400,..C
2018,010,3,9,139400,3
2018,010,4,1,139400,12
2018,010,4,2,139400,6
2018,010,4,9,139400,18
2018,010,5,1,139400,..C
2018,010,5,2,139400,..C
2018,010,5,9,139400,3
2018,010,6,1,139400,..C
2018,010,6,2,139400,..C
2018,010,6,9,139400,0
2018,010,9,1,139400,..C
2018,010,9,2,139400,..C
2018,010,9,9,139400,0
2018,010,77,1,139400,27
2018,010,77,2,139400,12
2018,010,77,9,139400,39
2018,010,9999,1,139400,27
2018,010,9999,2,139400,12
2018,010,9999,9,139400,39
2018,010,1,1,139500,..C
2018,010,1,2,139500,..C
2018,010,1,9,139500,6
2018,010,2,1,139500,..C
2018,010,2,2,139500,..C
2018,010,2,9,139500,0
2018,010,3,1,139500,..C
2018,010,3,2,139500,..C
2018,010,3,9,139500,6
2018,010,4,1,139500,12
2018,010,4,2,139500,6
2018,010,4,9,139500,18
2018,010,5,1,139500,..C
2018,010,5,2,139500,..C
2018,010,5,9,139500,0
2018,010,6,1,139500,..C
2018,010,6,2,139500,..C
2018,010,6,9,139500,0
2018,010,9,1,139500,..C
2018,010,9,2,139500,..C
2018,010,9,9,139500,0
2018,010,77,1,139500,15
2018,010,77,2,139500,15
2018,010,77,9,139500,27
2018,010,9999,1,139500,15
2018,010,9999,2,139500,15
2018,010,9999,9,139500,27
2018,010,1,1,139600,6
2018,010,1,2,139600,6
2018,010,1,9,139600,12
2018,010,2,1,139600,..C
2018,010,2,2,139600,..C
2018,010,2,9,139600,3
2018,010,3,1,139600,..C
2018,010,3,2,139600,..C
2018,010,3,9,139600,3
2018,010,4,1,139600,18
2018,010,4,2,139600,9
2018,010,4,9,139600,27
2018,010,5,1,139600,..C
2018,010,5,2,139600,..C
2018,010,5,9,139600,3
2018,010,6,1,139600,..C
2018,010,6,2,139600,..C
2018,010,6,9,139600,0
2018,010,9,1,139600,..C
2018,010,9,2,139600,..C
2018,010,9,9,139600,0
2018,010,77,1,139600,21
2018,010,77,2,139600,15
2018,010,77,9,139600,39
2018,010,9999,1,139600,21
2018,010,9999,2,139600,15
2018,010,9999,9,139600,39
2018,010,1,1,139700,9
2018,010,1,2,139700,9
2018,010,1,9,139700,15
2018,010,2,1,139700,0
2018,010,2,2,139700,0
2018,010,2,9,139700,3
2018,010,3,1,139700,3
2018,010,3,2,139700,6
2018,010,3,9,139700,6
2018,010,4,1,139700,12
2018,010,4,2,139700,6
2018,010,4,9,139700,15
2018,010,5,1,139700,3
2018,010,5,2,139700,0
2018,010,5,9,139700,3
2018,010,6,1,139700,0
2018,010,6,2,139700,0
2018,010,6,9,139700,0
2018,010,9,1,139700,0
2018,010,9,2,139700,0
2018,010,9,9,139700,0
2018,010,77,1,139700,21
2018,010,77,2,139700,18
2018,010,77,9,139700,39
2018,010,9999,1,139700,21
2018,010,9999,2,139700,18
2018,010,9999,9,139700,39
2018,010,1,1,139800,3
2018,010,1,2,139800,9
2018,010,1,9,139800,12
2018,010,2,1,139800,3
2018,010,2,2,139800,3
2018,010,2,9,139800,3
2018,010,3,1,139800,3
2018,010,3,2,139800,9
2018,010,3,9,139800,12
2018,010,4,1,139800,21
2018,010,4,2,139800,15
2018,010,4,9,139800,36
2018,010,5,1,139800,0
2018,010,5,2,139800,3
2018,010,5,9,139800,3
2018,010,6,1,139800,0
2018,010,6,2,139800,0
2018,010,6,9,139800,0
2018,010,9,1,139800,0
2018,010,9,2,139800,0
2018,010,9,9,139800,0
2018,010,77,1,139800,27
2018,010,77,2,139800,27
2018,010,77,9,139800,54
2018,010,9999,1,139800,27
2018,010,9999,2,139800,27
2018,010,9999,9,139800,54
2018,010,1,1,139900,18
2018,010,1,2,139900,12
2018,010,1,9,139900,30
2018,010,2,1,139900,3
2018,010,2,2,139900,3
2018,010,2,9,139900,3
2018,010,3,1,139900,3
2018,010,3,2,139900,0
2018,010,3,9,139900,3
2018,010,4,1,139900,9
2018,010,4,2,139900,9
2018,010,4,9,139900,15
2018,010,5,1,139900,0
2018,010,5,2,139900,3
2018,010,5,9,139900,0
2018,010,6,1,139900,0
2018,010,6,2,139900,0
2018,010,6,9,139900,0
2018,010,9,1,139900,0
2018,010,9,2,139900,0
2018,010,9,9,139900,0
2018,010,77,1,139900,27
2018,010,77,2,139900,24
2018,010,77,9,139900,45
2018,010,9999,1,139900,27
2018,010,9999,2,139900,24
2018,010,9999,9,139900,45
2018,010,1,1,140000,21
2018,010,1,2,140000,27
2018,010,1,9,140000,48
2018,010,2,1,140000,3
2018,010,2,2,140000,0
2018,010,2,9,140000,3
2018,010,3,1,140000,0
2018,010,3,2,140000,0
2018,010,3,9,140000,0
2018,010,4,1,140000,15
2018,010,4,2,140000,12
2018,010,4,9,140000,24
2018,010,5,1,140000,0
2018,010,5,2,140000,0
2018,010,5,9,140000,0
2018,010,6,1,140000,0
2018,010,6,2,140000,0
2018,010,6,9,140000,0
2018,010,9,1,140000,0
2018,010,9,2,140000,0
2018,010,9,9,140000,0
2018,010,77,1,140000,33
2018,010,77,2,140000,36
2018,010,77,9,140000,66
2018,010,9999,1,140000,33
2018,010,9999,2,140000,36
2018,010,9999,9,140000,66
2018,010,1,1,140100,9
2018,010,1,2,140100,9
2018,010,1,9,140100,18
2018,010,2,1,140100,9
2018,010,2,2,140100,9
2018,010,2,9,140100,18
2018,010,3,1,140100,..C
2018,010,3,2,140100,..C
2018,010,3,9,140100,3
2018,010,4,1,140100,..C
2018,010,4,2,140100,..C
2018,010,4,9,140100,6
2018,010,5,1,140100,..C
2018,010,5,2,140100,..C
2018,010,5,9,140100,0
2018,010,6,1,140100,..C
2018,010,6,2,140100,..C
2018,010,6,9,140100,0
2018,010,9,1,140100,..C
2018,010,9,2,140100,..C
2018,010,9,9,140100,0
2018,010,77,1,140100,18
2018,010,77,2,140100,18
2018,010,77,9,140100,36
2018,010,9999,1,140100,18
2018,010,9999,2,140100,18
2018,010,9999,9,140100,36
2018,010,1,1,140200,6
2018,010,1,2,140200,3
2018,010,1,9,140200,9
2018,010,2,1,140200,0
2018,010,2,2,140200,0
2018,010,2,9,140200,0
2018,010,3,1,140200,0
2018,010,3,2,140200,3
2018,010,3,9,140200,3
2018,010,4,1,140200,15
2018,010,4,2,140200,21
2018,010,4,9,140200,36
2018,010,5,1,140200,3
2018,010,5,2,140200,0
2018,010,5,9,140200,3
2018,010,6,1,140200,0
2018,010,6,2,140200,0
2018,010,6,9,140200,0
2018,010,9,1,140200,0
2018,010,9,2,140200,0
2018,010,9,9,140200,0
2018,010,77,1,140200,24
2018,010,77,2,140200,24
2018,010,77,9,140200,48
2018,010,9999,1,140200,24
2018,010,9999,2,140200,24
2018,010,9999,9,140200,48
2018,010,1,1,140300,9
2018,010,1,2,140300,6
2018,010,1,9,140300,15
2018,010,2,1,140300,0
2018,010,2,2,140300,0
2018,010,2,9,140300,3
2018,010,3,1,140300,0
2018,010,3,2,140300,3
2018,010,3,9,140300,3
2018,010,4,1,140300,9
2018,010,4,2,140300,9
2018,010,4,9,140300,21
2018,010,5,1,140300,0
2018,010,5,2,140300,3
2018,010,5,9,140300,3
2018,010,6,1,140300,3
2018,010,6,2,140300,0
2018,010,6,9,140300,3
2018,010,9,1,140300,0
2018,010,9,2,140300,0
2018,010,9,9,140300,0
2018,010,77,1,140300,21
2018,010,77,2,140300,15
2018,010,77,9,140300,36
2018,010,9999,1,140300,21
2018,010,9999,2,140300,15
2018,010,9999,9,140300,36
2018,010,1,1,140400,..C
2018,010,1,2,140400,..C
2018,010,1,9,140400,9
2018,010,2,1,140400,..C
2018,010,2,2,140400,..C
2018,010,2,9,140400,3
2018,010,3,1,140400,12
2018,010,3,2,140400,..C
2018,010,3,9,140400,12
2018,010,4,1,140400,12
2018,010,4,2,140400,12
2018,010,4,9,140400,21
2018,010,5,1,140400,..C
2018,010,5,2,140400,..C
2018,010,5,9,140400,3
2018,010,6,1,140400,..C
2018,010,6,2,140400,..C
2018,010,6,9,140400,0
2018,010,9,1,140400,..C
2018,010,9,2,140400,..C
2018,010,9,9,140400,0
2018,010,77,1,140400,27
2018,010,77,2,140400,15
2018,010,77,9,140400,45
2018,010,9999,1,140400,27
2018,010,9999,2,140400,15
2018,010,9999,9,140400,45
2018,010,1,1,140500,21
2018,010,1,2,140500,21
2018,010,1,9,140500,39
2018,010,2,1,140500,0
2018,010,2,2,140500,0
2018,010,2,9,140500,0
2018,010,3,1,140500,0
2018,010,3,2,140500,0
2018,010,3,9,140500,0
2018,010,4,1,140500,6
2018,010,4,2,140500,6
2018,010,4,9,140500,15
2018,010,5,1,140500,0
2018,010,5,2,140500,3
2018,010,5,9,140500,3
2018,010,6,1,140500,0
2018,010,6,2,140500,0
2018,010,6,9,140500,0
2018,010,9,1,140500,0
2018,010,9,2,140500,0
2018,010,9,9,140500,0
2018,010,77,1,140500,27
2018,010,77,2,140500,27
2018,010,77,9,140500,54
2018,010,9999,1,140500,27
2018,010,9999,2,140500,27
2018,010,9999,9,140500,54
2018,010,1,1,140600,12
2018,010,1,2,140600,9
2018,010,1,9,140600,21
2018,010,2,1,140600,..C
2018,010,2,2,140600,6
2018,010,2,9,140600,9
2018,010,3,1,140600,9
2018,010,3,2,140600,15
2018,010,3,9,140600,24
2018,010,4,1,140600,9
2018,010,4,2,140600,..C
2018,010,4,9,140600,12
2018,010,5,1,140600,..C
2018,010,5,2,140600,..C
2018,010,5,9,140600,3
